address,name,rubrics,attributes,address.postcode,lat,lon,reviews.general_rating,reviews.general_review_count,reviews.general_review_count_with_stars,reviews.is_reviewable,reviews.is_reviewable_on_flamp,reviews.items,reviews.org_rating,reviews.org_review_count,reviews.org_review_count_with_stars,address_comment,city,rubrics_new,district,postcode_3
1-я Леонова улица,"Ne.Be.Si, бар","[{'alias': 'bary', 'id': '159', 'kind': 'primary', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'kafe', 'id': '161', 'kind': 'additional', 'name': 'Кафе', 'parent_id': '2', 'short_id': 161}, {'alias': 'dostavka_edy', 'id': '1203', 'kind': 'additional', 'name': 'Доставка еды', 'parent_id': '2', 'short_id': 1203}]",1000.0,129226.0,55.845114,37.639065,4.7,129.0,159.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",4.7,129.0,159.0,1 этаж; напротив станции м. Ботанический сад,Москва,"Бары, Кафе, Доставка еды",район Свиблово,129
Будайский проезд,"Будайский дворик, ресторан","[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'restorany', 'id': '164', 'kind': 'primary', 'name': 'Рестораны', 'parent_id': '2', 'short_id': 164}, {'alias': 'banketnye_zaly', 'id': '10803', 'kind': 'additional', 'name': 'Банкетные залы', 'parent_id': '2', 'short_id': 10803}, {'alias': 'karaoke_zaly', 'id': '21387', 'kind': 'additional', 'name': 'Караоке-залы', 'parent_id': '2', 'short_id': 21387}]",1000.0,129128.0,55.836192,37.668444,4.3,5.0,9.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",4.3,5.0,9.0,,Москва,"Бары, Рестораны, Банкетные залы, Караоке-залы",район Свиблово,129
проспект Мира,"Right hops, крафтовый бар","[{'alias': 'bary', 'id': '159', 'kind': 'primary', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}]",,129226.0,55.845318,37.661616,2.5,4.0,5.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",4.5,41.0,75.0,2 этаж,Москва,Бары,район Свиблово,129
Звёздная улица,"Вилладж, семейный ресторан","[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'restorany', 'id': '164', 'kind': 'primary', 'name': 'Рестораны', 'parent_id': '2', 'short_id': 164}, {'alias': 'dostavka_edy', 'id': '1203', 'kind': 'additional', 'name': 'Доставка еды', 'parent_id': '2', 'short_id': 1203}, {'alias': 'banketnye_zaly', 'id': '10803', 'kind': 'additional', 'name': 'Банкетные залы', 'parent_id': '2', 'short_id': 10803}, {'alias': 'kafe', 'id': '161', 'kind': 'additional', 'name': 'Кафе', 'parent_id': '2', 'short_id': 161}]",1000.0,143909.0,55.828418,37.954164,4.6,41.0,44.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 5, 'recommendation_count': 1, 'review_count': 1, 'tag': 'flamp'}]",4.6,41.0,44.0,1 этаж,Москва,"Бары, Рестораны, Доставка еды, Банкетные залы, Кафе",,143
Московский бульвар,"Весна, караоке-клуб","[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'karaoke_zaly', 'id': '21387', 'kind': 'primary', 'name': 'Караоке-залы', 'parent_id': '2', 'short_id': 21387}]",,143909.0,55.826027,37.960374,3.2,14.0,16.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 1, 'review_count': 1, 'tag': 'flamp'}]",3.2,14.0,16.0,цокольный этаж,Москва,"Бары, Караоке-залы",,143
Кленовая улица,"На рогах, бар","[{'alias': 'bary', 'id': '159', 'kind': 'primary', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}]",,143442.0,55.86976,37.322755,5.0,1.0,1.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",5.0,1.0,1.0,1 этаж,Москва,Бары,,143
Просторная улица,"Хмель&Солод, магазин разливных напитков","[{'alias': 'bary', 'id': '159', 'kind': 'primary', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'razlivnoe_pivo', 'id': '19290', 'kind': 'additional', 'name': 'Разливное пиво', 'parent_id': '14', 'short_id': 19290}]",,143441.0,55.867141,37.393283,3.8,12.0,13.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",4.5,20.0,41.0,,Москва,"Бары, Разливное пиво",,143
Муравская улица,"Хмель&Солод, бар","[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'bystroe_pitanie', 'id': '165', 'kind': 'primary', 'name': 'Быстрое питание', 'parent_id': '2', 'short_id': 165}]",980.0,125310.0,55.862521,37.374281,5.0,1.0,1.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",4.1,512.0,1117.0,,Москва,"Бары, Быстрое питание",район Митино,125
Новотушинская улица,Эль Бар,"[{'alias': 'bary', 'id': '159', 'kind': 'primary', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}]",,143440.0,55.872333,37.403411,,,4.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",,,4.0,1 этаж,Москва,Бары,,143
Вольная улица,"Привал, магазин-бар","[{'alias': 'bary', 'id': '159', 'kind': 'primary', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}]",,143441.0,55.869939,37.393517,,,,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",,,,вход с торца,Москва,Бары,,143
Путилковское шоссе,"Chill, караоке-бар","[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'karaoke_zaly', 'id': '21387', 'kind': 'primary', 'name': 'Караоке-залы', 'parent_id': '2', 'short_id': 21387}]",,143441.0,55.856252,37.386863,5.0,1.0,1.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",5.0,1.0,1.0,3 этаж,Москва,"Бары, Караоке-залы",,143
Беломорская улица,"Гемри&Эли, ресторан грузинской кухни","[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'restorany', 'id': '164', 'kind': 'primary', 'name': 'Рестораны', 'parent_id': '2', 'short_id': 164}]",1000.0,125195.0,55.862932,37.471301,3.8,50.0,59.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 5, 'review_count': 1, 'tag': 'flamp'}]",4.0,67.0,87.0,1 этаж,Москва,"Бары, Рестораны",Молжаниновский район,125
Фестивальная улица,"Вино&Хинкали, ресторан","[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'restorany', 'id': '164', 'kind': 'primary', 'name': 'Рестораны', 'parent_id': '2', 'short_id': 164}]",3000.0,125565.0,55.853891,37.476372,3.0,10.0,14.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",3.0,10.0,14.0,1 этаж,Москва,"Бары, Рестораны",Молжаниновский район,125
Фестивальная улица,"Estragon, ресторан-бар","[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'restorany', 'id': '164', 'kind': 'primary', 'name': 'Рестораны', 'parent_id': '2', 'short_id': 164}, {'alias': 'dostavka_edy', 'id': '1203', 'kind': 'additional', 'name': 'Доставка еды', 'parent_id': '2', 'short_id': 1203}]",2000.0,125565.0,55.856028,37.477926,4.1,34.0,49.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 3, 'review_count': 1, 'tag': 'flamp'}]",4.5,37.0,52.0,17 павильон; 1 этаж,Москва,"Бары, Рестораны, Доставка еды",Молжаниновский район,125
Беломорская улица,"Пивотека 465, бар-магазин","[{'alias': 'bary', 'id': '159', 'kind': 'primary', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'razlivnoe_pivo', 'id': '19290', 'kind': 'additional', 'name': 'Разливное пиво', 'parent_id': '14', 'short_id': 19290}]",,125445.0,55.867875,37.482516,4.9,1.0,7.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",4.9,35.0,67.0,1 этаж,Москва,"Бары, Разливное пиво",Молжаниновский район,125
улица Фомичёвой,"Мята Lounge Планерная, лаундж-бар","[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'centry_parovykh_koktejjlejj', 'id': '110357', 'kind': 'primary', 'name': 'Центры паровых коктейлей', 'parent_id': '2', 'short_id': 110357}]",,125481.0,55.855905,37.440482,4.9,111.0,135.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",4.8,17391.0,22161.0,2 этаж,Москва,"Бары, Центры паровых коктейлей",Молжаниновский район,125
Ленинградское шоссе,"12.8, бар","[{'alias': 'bary', 'id': '159', 'kind': 'primary', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}]",,125445.0,55.869402,37.463234,5.0,4.0,4.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 5, 'review_count': 1, 'tag': 'flamp'}]",5.0,4.0,4.0,,Москва,Бары,Молжаниновский район,125
Ленинградское шоссе,"12.8, бар","[{'alias': 'bary', 'id': '159', 'kind': 'primary', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}]",,125445.0,55.869402,37.463234,5.0,4.0,4.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 5, 'review_count': 1, 'tag': 'flamp'}]",5.0,4.0,4.0,,Москва,Бары,Головинский район,125
Ленинградское шоссе,"12.8, бар","[{'alias': 'bary', 'id': '159', 'kind': 'primary', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}]",,125445.0,55.869402,37.463234,5.0,4.0,4.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 5, 'review_count': 1, 'tag': 'flamp'}]",5.0,4.0,4.0,,Москва,Бары,Войковский район,125
Дмитровское шоссе,"Барвиха lounge, лаундж-бар","[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'centry_parovykh_koktejjlejj', 'id': '110357', 'kind': 'primary', 'name': 'Центры паровых коктейлей', 'parent_id': '2', 'short_id': 110357}, {'alias': 'kafe', 'id': '161', 'kind': 'additional', 'name': 'Кафе', 'parent_id': '2', 'short_id': 161}]",5000.0,125504.0,55.862635,37.548372,5.0,945.0,982.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",5.0,6727.0,7499.0,1 этаж,Москва,"Бары, Центры паровых коктейлей, Кафе",Головинский район,125
Дмитровское шоссе,"Барвиха lounge, лаундж-бар","[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'centry_parovykh_koktejjlejj', 'id': '110357', 'kind': 'primary', 'name': 'Центры паровых коктейлей', 'parent_id': '2', 'short_id': 110357}, {'alias': 'kafe', 'id': '161', 'kind': 'additional', 'name': 'Кафе', 'parent_id': '2', 'short_id': 161}]",5000.0,125504.0,55.862635,37.548372,5.0,945.0,982.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",5.0,6727.0,7499.0,1 этаж,Москва,"Бары, Центры паровых коктейлей, Кафе",Головинский район,125
Дмитровское шоссе,"Барвиха lounge, лаундж-бар","[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'centry_parovykh_koktejjlejj', 'id': '110357', 'kind': 'primary', 'name': 'Центры паровых коктейлей', 'parent_id': '2', 'short_id': 110357}, {'alias': 'kafe', 'id': '161', 'kind': 'additional', 'name': 'Кафе', 'parent_id': '2', 'short_id': 161}]",5000.0,125504.0,55.862635,37.548372,5.0,945.0,982.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",5.0,6727.0,7499.0,1 этаж,Москва,"Бары, Центры паровых коктейлей, Кафе",Головинский район,125
Дмитровское шоссе,"Барвиха lounge, лаундж-бар","[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'centry_parovykh_koktejjlejj', 'id': '110357', 'kind': 'primary', 'name': 'Центры паровых коктейлей', 'parent_id': '2', 'short_id': 110357}, {'alias': 'kafe', 'id': '161', 'kind': 'additional', 'name': 'Кафе', 'parent_id': '2', 'short_id': 161}]",5000.0,125504.0,55.862635,37.548372,5.0,945.0,982.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",5.0,6727.0,7499.0,1 этаж,Москва,"Бары, Центры паровых коктейлей, Кафе",Головинский район,125
Дмитровское шоссе,"Барвиха lounge, лаундж-бар","[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'centry_parovykh_koktejjlejj', 'id': '110357', 'kind': 'primary', 'name': 'Центры паровых коктейлей', 'parent_id': '2', 'short_id': 110357}, {'alias': 'kafe', 'id': '161', 'kind': 'additional', 'name': 'Кафе', 'parent_id': '2', 'short_id': 161}]",5000.0,125504.0,55.862635,37.548372,5.0,945.0,982.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",5.0,6727.0,7499.0,1 этаж,Москва,"Бары, Центры паровых коктейлей, Кафе",Головинский район,125
Дмитровское шоссе,"Барвиха lounge, лаундж-бар","[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'centry_parovykh_koktejjlejj', 'id': '110357', 'kind': 'primary', 'name': 'Центры паровых коктейлей', 'parent_id': '2', 'short_id': 110357}, {'alias': 'kafe', 'id': '161', 'kind': 'additional', 'name': 'Кафе', 'parent_id': '2', 'short_id': 161}]",5000.0,125504.0,55.862635,37.548372,5.0,945.0,982.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",5.0,6727.0,7499.0,1 этаж,Москва,"Бары, Центры паровых коктейлей, Кафе",Головинский район,125
Ангарская улица,"Мархал, караоке-кафе","[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'kafe', 'id': '161', 'kind': 'primary', 'name': 'Кафе', 'parent_id': '2', 'short_id': 161}, {'alias': 'karaoke_zaly', 'id': '21387', 'kind': 'additional', 'name': 'Караоке-залы', 'parent_id': '2', 'short_id': 21387}, {'alias': 'dostavka_edy', 'id': '1203', 'kind': 'additional', 'name': 'Доставка еды', 'parent_id': '2', 'short_id': 1203}, {'alias': 'banketnye_zaly', 'id': '10803', 'kind': 'additional', 'name': 'Банкетные залы', 'parent_id': '2', 'short_id': 10803}]",2000.0,125635.0,55.871661,37.509758,4.2,24.0,42.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 3.5, 'review_count': 2, 'tag': 'flamp'}]",4.2,24.0,42.0,1 этаж,Москва,"Бары, Кафе, Караоке-залы, Доставка еды, Банкетные залы",Головинский район,125
улица Лавочкина,"Йоркшир, паб-ресторан","[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'restorany', 'id': '164', 'kind': 'primary', 'name': 'Рестораны', 'parent_id': '2', 'short_id': 164}, {'alias': 'alkogolnye_napitki', 'id': '360', 'kind': 'additional', 'name': 'Алкогольные напитки', 'parent_id': '14', 'short_id': 360}, {'alias': 'banketnye_zaly', 'id': '10803', 'kind': 'additional', 'name': 'Банкетные залы', 'parent_id': '2', 'short_id': 10803}]",2000.0,125581.0,55.856775,37.492912,4.6,101.0,108.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 4.7, 'recommendation_count': 9, 'review_count': 122, 'tag': 'flamp'}]",4.6,325.0,347.0,1 этаж,Москва,"Бары, Рестораны, Алкогольные напитки, Банкетные залы",Головинский район,125
